smiles,RF_homo,XGB_homo,RF_lumo,XGB_lumo,RF_gap,XGB_gap,score,rank
O=C1CC(P(=O)(O)O)CO1,-7.543423333333326,-7.487847,0.49228499999999964,0.16944826,8.150387666666663,8.521797,1.179006430140051,182
O=P(O)(O)C1COCCOCCO1,-7.53003766666666,-7.5221105,0.5198447142857128,0.8381718,7.9299800000000085,8.23105,1.1780861623627006,183
C[PH](C)=O.O=S1(=O)CCCC1,-7.891963499999985,-7.075119,0.27757466666666664,0.4100714,8.238629666666668,8.360652,1.1779408599502914,184
CCC(=O)OC.CP(C)C,-7.510968333333325,-7.0213075,0.10602333333333332,0.256113,7.717931666666654,8.797436,1.1775525640853237,185
CCOC(C)=O.CP(=O)(O)O,-7.6202366666666554,-7.9332275,0.5756066666666653,0.471873,8.201844999999999,8.561548,1.1767809635515225,186
CCC(=O)OC.C[P+](C)C,-7.570028333333323,-7.0213075,0.15162333333333347,0.256113,7.7236316666666545,8.797436,1.1766735640853243,187
CP(C)C.O=C1CCCN1,-7.48458166666666,-6.93511,0.33470733333333264,0.36547282,7.925553666666657,8.247323,1.176648600254853,188
O=S1(=O)OCCCO1.O=[PH](O)O,-7.70619999999999,-7.841023,0.45488571428571295,0.20770258,8.379522666666693,8.6649685,1.1762030299195954,189
CP(=O)(O)O.O=S1(=O)OCCCO1,-7.666497666666648,-7.811945,0.4635107142857126,0.21229273,8.302371333333353,8.670263,1.174131047279647,190
PC1CCOC1,-7.47644999999999,-7.2285366,0.11333333333333334,-0.20754276,8.152523333333315,8.816497,1.173924631279387,191
C1COCCOCCO1.CP(=O)(O)O,-7.45980599999998,-7.0539846,0.4594816666666655,0.77573884,7.863106666666665,7.9646454,1.173764889477669,192
COB(OC)C1CCNCC1,-7.851491666666671,-7.582271,0.11819399999999983,0.5847141,8.098881333333308,8.80793,1.1717340675381291,193
C1CCOC1.O[PH](O)=S,-7.617823333333308,-7.126529,0.3910449999999993,0.27745408,8.141486666666662,8.270726,1.1710645533316955,194
CCOC(C)=O.O[PH](O)=S,-7.663973999999986,-7.9417534,0.5190399999999984,0.3931231,8.17685499999999,8.694899,1.170316076491737,195
CPC(=O)CC(C)=O,-7.69511033333333,-8.0301,0.5549049999999993,0.13357708,8.430711333333326,8.697679,1.170168761333433,196
COC(=O)CC(C)=O.CO[PH](=O)OC,-7.503473333333327,-6.894906,0.23598000000000002,0.30493885,7.693676666666652,8.547289,1.169574033581096,197
COCCOC.C[PH](C)=O,-7.66913266666665,-6.861405,0.18247500000000025,0.20937255,7.855174666666659,8.592459,1.1687231764984465,198
CCOP(=O)(OCC)OCC.CP(=O)(O)O,-7.64343933333333,-7.7850947,0.5864049999999981,0.3507705,8.028493333333335,8.680191,1.1680330894658737,199
CCOP(=O)(OCC)OPC,-7.748563333333345,-7.5225673,0.41862333333333246,0.1784705,8.158000000000028,8.686635,1.1678214887406875,200
